instance_id,gold_pass,beh_fix_generated,beh_patch_len,beh_diff_size_chars,beh_files_modified,beh_num_turns,beh_total_cost_usd,beh_elapsed_s,beh_tool_count,beh_tool_used,beh_comp_ignore,beh_comp_generate_run,beh_comp_gen_run_iterate,beh_comp_full_pipeline,beh_comp_generate_only,beh_comp_other,beh_adversarial_review_used,beh_revised_after_failure,beh_submitted_despite_failure,beh_v009_verdict,beh_v009_confidence,beh_generate_count,beh_run_count,beh_test_pass_total,beh_test_fail_total,beh_test_error_count,beh_review_score_mean,beh_review_score_max,beh_total_actions,beh_action_pct_edit,beh_action_pct_search,beh_action_pct_bash,beh_first_edit_pct,beh_first_edit_action,beh_loop_count,beh_action_entropy,beh_parkinson_ratio,beh_total_input_tokens,beh_total_output_tokens,beh_total_cache_create_tokens,beh_total_cache_read_tokens,beh_total_thinking_tokens,beh_total_tokens,beh_n_thinking_blocks,beh_token_efficiency_ratio,beh_cache_hit_ratio,beh_token_budget_utilization,beh_tokens_per_edit,beh_thinking_to_output_ratio,beh_context_growth_rate,v009_lc_count,v009_unanimous,v009_verdict_lc,v009_mean_score,v009_std_score,v009_mean_logic,v009_mean_completeness,v009_mean_confidence,v009_min_score,v009_max_score,debate_verdict_correct,debate_verdict_incorrect,debate_verdict_uncertain,debate_score,debate_judge_confidence,debate_advocate_confidence,debate_bugs_found,debate_challenger_broken,debate_advocate_judge_agree,svg_line_recall,svg_accepted,svg_fix_generated,svg_platt_prob,enew1_read_edit_ratio,enew1_edits_without_read_pct,enew1_write_vs_edit_ratio,enew1_n_reads,enew1_n_edits,enew1_n_writes,enew2_recovery_breadth,enew2_retry_without_change_rate,enew2_error_rate_early,enew2_error_rate_late,enew2_total_errors
django__django-13964,1,1.0,688.0,688.0,1.0,31.0,0.6443325,345.5,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24,1.0,1.0,0.0,0.0,1.0,0.24,0.24,31.0,0.032258064516129,0.2580645161290322,0.7096774193548387,0.4193548387096774,13.0,20.0,1.8988320688278773,0.4193548387096774,112.0,16313.0,68062.0,1212993.0,3490.0,1297480.0,7.0,0.0125728334926164,0.9348837747017296,6.4874,1297480.0,0.2139398026114142,1689.5636768294992,0.0,0.0,0.0,0.275,0.02179449471770337,0.175,0.3,0.8999999999999999,0.24,0.3,0,1,0,0.21999999999999997,0.78,0.92,2,1,0,1.0,1,1,0.829062846965351,7.0,0.0,0.0,7,1,0,0.0,0.0,0.1111111111111111,0.0,1
django__django-14016,1,1.0,930.0,930.0,1.0,31.0,0.6889864499999999,369.6,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,1.0,3.0,51.0,0.0,0.0,0.4233333333333333,0.58,30.0,0.2,0.1666666666666666,0.6333333333333333,0.1666666666666666,5.0,21.0,2.1162646156680225,0.1666666666666666,126.0,18109.0,78224.0,1767171.0,4407.0,1863630.0,11.0,0.0097170575704404,0.9482413354582186,9.31815,310605.0,0.2433596554199569,1338.9461856983594,0.0,0.0,0.0,0.33999999999999997,0.06442049363362562,0.3,0.25,0.8250000000000001,0.24,0.42,0,1,0,0.25,0.75,0.92,3,1,0,0.0,0,1,0.585889898188194,0.6666666666666666,0.5,0.0,4,6,0,0.0,0.0,0.1111111111111111,0.0,1
django__django-14017,1,1.0,1047.0,1047.0,1.0,31.0,0.7022714999999999,364.2,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.55,1.0,3.0,1.0,3.0,0.0,0.55,0.55,30.0,0.1,0.1666666666666666,0.7333333333333333,0.2333333333333333,7.0,18.0,1.9960277776936857,0.2333333333333333,51.0,18228.0,80272.0,1547648.0,4469.0,1646199.0,11.0,0.0110727803868183,0.9401342122064222,8.230995,548733.0,0.2451722624533684,1927.1896226019064,0.0,0.0,0.0,0.35,0.0,0.3,0.4,0.85,0.35,0.35,0,1,0,0.28,0.72,0.82,4,1,0,0.5385,0,1,0.7331046838234349,1.3333333333333333,0.6666666666666666,0.0,4,3,0,0.0,0.0,0.1111111111111111,0.0,1
django__django-14155,0,1.0,1221.0,1221.0,1.0,31.0,0.49311765,209.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,1.0,4.0,34.0,2.0,0.0,0.315,0.35,31.0,0.1290322580645161,0.3225806451612903,0.5483870967741935,0.1935483870967742,6.0,16.0,2.7050990021081764,0.1935483870967742,121.0,11181.0,63653.0,1265172.0,2324.0,1340127.0,9.0,0.00834323911092,0.944068733784186,6.700635,335031.75,0.2078526071013326,1124.5578297003722,0.0,0.0,0.0,0.3325,0.030310889132455332,0.2,0.4,0.85,0.28,0.35,0,1,0,0.28,0.72,0.92,3,1,0,0.0,0,1,0.585889898188194,2.25,0.25,0.0,9,4,0,0.5,0.0,0.1111111111111111,0.1,2
django__django-14238,1,1.0,651.0,651.0,1.0,21.0,0.2358435,109.9,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,2.0,26.0,2.0,0.0,0.5,0.5,20.0,0.05,0.2,0.75,0.35,7.0,15.0,1.6107845483996803,0.35,168.0,3502.0,42908.0,615523.0,488.0,662101.0,4.0,0.005289223245396,0.9296512163552086,3.310505,662101.0,0.1393489434608795,759.9145035258241,2.0,0.0,0.0,0.795,0.10136567466356645,0.775,0.825,0.735,0.65,0.89,1,0,0,0.92,0.92,0.95,2,1,1,1.0,1,1,0.829062846965351,3.0,0.0,0.0,3,1,0,0.0,0.05,0.1666666666666666,0.0,1
django__django-14382,1,1.0,708.0,708.0,1.0,8.0,0.0969290999999999,44.8,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.93,1.0,1.0,15.0,1.0,0.0,0.93,0.93,7.0,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.2857142857142857,2.0,4.0,1.2516291673878228,0.2857142857142857,14.0,1069.0,20835.0,192642.0,26.0,214560.0,2.0,0.0049822893363161,0.8978467561521253,1.0728,214560.0,0.0243217960710944,609.4041501976287,1.0,0.0,0.0,0.665,0.15945218719101975,0.6425000000000001,0.65,0.76,0.45,0.9,1,0,0,0.92,0.92,0.95,2,1,1,0.0,0,1,0.585889898188194,1.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0.0,0
django__django-14411,1,1.0,456.0,456.0,1.0,18.0,0.1747107,74.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.93,1.0,2.0,0.0,0.0,2.0,0.93,0.93,17.0,0.0588235294117647,0.1764705882352941,0.7647058823529411,0.3529411764705882,6.0,12.0,1.6216407621868585,0.3529411764705882,93.0,1838.0,33139.0,424981.0,14.0,460051.0,1.0,0.0039952092268031,0.9237693212274292,2.300255,460051.0,0.0076169749727965,534.616205533597,4.0,1.0,1.0,0.9550000000000001,0.03570714214271423,0.975,0.95,0.9,0.91,0.99,1,0,0,0.88,0.88,0.95,2,0,1,0.0,0,1,0.585889898188194,2.0,0.0,0.0,2,1,0,0.0,0.0,0.2,0.0,1
django__django-14534,0,1.0,422.0,422.0,1.0,31.0,0.35817315,145.4,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36,1.0,3.0,16.0,3.0,0.0,0.36,0.36,31.0,0.0967741935483871,0.1612903225806451,0.7419354838709677,0.2258064516129032,7.0,20.0,1.858040253688799,0.2258064516129032,111.0,5615.0,40926.0,907860.0,698.0,954512.0,4.0,0.0058825871230534,0.951124763229797,4.77256,318170.6666666667,0.1243098842386464,644.5984541774013,0.0,0.0,0.0,0.375,0.028722813232690148,0.32499999999999996,0.37500000000000006,0.85,0.35,0.42,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.0,0,1,0.585889898188194,1.3333333333333333,0.3333333333333333,0.0,4,3,0,0.0,0.0,0.1111111111111111,0.2,3
django__django-14580,1,1.0,599.0,599.0,1.0,17.0,0.24904725,106.1,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58,1.0,1.0,1.0,1.0,0.0,0.58,0.58,16.0,0.0625,0.25,0.6875,0.3125,5.0,13.0,1.3752793655393791,0.3125,95.0,3145.0,57429.0,604536.0,686.0,665205.0,5.0,0.004727865845867,0.9087965364060704,3.326025,665205.0,0.2181240063593005,1275.035399321616,0.0,0.0,0.0,0.575,0.008660254037844347,0.7,0.4,0.75,0.56,0.58,1,0,0,0.78,0.78,0.95,3,1,1,0.0,0,1,0.585889898188194,3.0,0.0,0.0,3,1,0,0.0,0.0,0.25,0.0,1
django__django-14608,1,1.0,861.0,861.0,1.0,24.0,0.2533190999999999,104.9,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.68,1.0,2.0,0.0,2.0,0.0,0.68,0.68,23.0,0.0869565217391304,0.217391304347826,0.6956521739130435,0.3043478260869565,7.0,16.0,2.000080876099379,0.3043478260869565,978.0,3873.0,46719.0,701156.0,290.0,752726.0,3.0,0.0051452985548526,0.9314890145949524,3.76363,376363.0,0.0748773560547379,683.051031200423,0.0,0.0,0.0,0.6775,0.12656520058847143,0.65,0.7875,0.6924999999999999,0.47,0.78,1,0,0,0.85,0.85,0.92,3,1,1,0.0,0,1,0.585889898188194,2.0,0.0,0.0,4,2,0,0.5,0.0,0.1666666666666666,0.1428571428571428,2
django__django-14667,0,1.0,521.0,521.0,1.0,29.0,0.3575453999999999,167.8,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24,1.0,1.0,0.0,0.0,1.0,0.24,0.24,28.0,0.0357142857142857,0.25,0.7142857142857143,0.3214285714285714,9.0,23.0,1.5449508169635269,0.3214285714285714,110.0,6010.0,43782.0,917320.0,1090.0,967222.0,5.0,0.0062136717320325,0.9484068807367904,4.83611,967222.0,0.1813643926788685,714.4029063309887,0.0,0.0,0.0,0.3125,0.03269174207655504,0.275,0.175,0.825,0.26,0.35,0,0,1,0.5,0.45,0.92,2,1,0,0.0,0,1,0.585889898188194,6.0,0.0,0.0,6,1,0,0.5,0.0,0.125,0.1111111111111111,2
django__django-14672,1,1.0,512.0,512.0,1.0,8.0,0.1191561,32.9,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,8.0,0.0,0.0,,,7.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.5714285714285714,4.0,4.0,1.9182958340544896,0.5714285714285714,83.0,980.0,37548.0,202000.0,14.0,240611.0,1.0,0.0040729642451924,0.8395293648253821,1.203055,240611.0,0.0142857142857142,1673.6030491247882,4.0,1.0,1.0,0.99,0.0,1.0,1.0,0.95,0.99,0.99,1,0,0,0.94,0.94,0.95,3,0,1,0.0,0,1,0.585889898188194,2.0,0.0,0.0,2,1,0,0.0,0.0,0.5,0.0,1
django__django-14730,0,1.0,3132.0,3132.0,3.0,31.0,0.5112112499999999,196.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,31.0,0.2580645161290322,0.3225806451612903,0.4193548387096774,0.2580645161290322,8.0,14.0,3.001515280317513,0.2580645161290322,126.0,10622.0,72029.0,1483703.0,2888.0,1566480.0,13.0,0.0067808079260507,0.947157320872274,7.8324,195810.0,0.2718885332329128,1191.6795616725483,0.0,0.0,0.0,0.675,0.14044571905188138,0.675,0.6,0.7525,0.45,0.83,1,0,0,0.78,0.78,0.92,4,1,1,0.0,0,0,0.585889898188194,1.125,0.0,0.0,9,8,0,0.0,0.032258064516129,0.1111111111111111,0.0,1
django__django-14752,1,1.0,1018.0,1018.0,1.0,17.0,0.18388845,75.6,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,0.125,0.1875,0.6875,0.3125,5.0,11.0,2.0049355947431313,0.3125,93.0,2083.0,33746.0,397434.0,18.0,433356.0,1.0,0.0048066716510213,0.9171074128430206,2.16678,216678.0,0.0086413826212193,647.9576655052263,4.0,1.0,1.0,0.995,0.008660254037844395,1.0,0.9875,0.9425000000000001,0.98,1.0,0,1,0,0.010000000000000009,0.99,0.92,1,1,0,0.7727,0,1,0.7856609784628561,1.0,0.0,0.0,2,2,0,0.0,0.0,0.25,0.0,1
django__django-14787,1,1.0,725.0,725.0,1.0,18.0,0.2133470999999999,101.8,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,1.0,1.0,11.0,0.0,0.0,0.35,0.35,17.0,0.0588235294117647,0.1764705882352941,0.7647058823529411,0.2352941176470588,4.0,14.0,1.186278124459133,0.2352941176470588,96.0,3276.0,39657.0,525648.0,372.0,568677.0,3.0,0.0057607394003977,0.9243349036447756,2.843385,568677.0,0.1135531135531135,716.0385366912726,0.0,0.0,0.0,0.275,0.043301270189221926,0.125,0.3,0.8250000000000001,0.25,0.35,0,1,0,0.15000000000000002,0.85,0.92,3,1,0,0.0,0,1,0.585889898188194,2.0,0.0,0.0,2,1,0,0.0,0.0,0.2,0.0,1
django__django-14855,1,1.0,698.0,698.0,1.0,24.0,0.2321008499999999,94.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.71,1.0,1.0,0.0,0.0,1.0,0.71,0.71,23.0,0.0434782608695652,0.217391304347826,0.7391304347826086,0.217391304347826,5.0,17.0,1.613824394358762,0.217391304347826,99.0,2712.0,33239.0,564019.0,8.0,600069.0,1.0,0.0045194802597701,0.9399235754554892,3.000345,600069.0,0.0029498525073746,462.1536816178375,4.0,1.0,1.0,0.895,0.008660254037844395,0.9125,0.8875,0.8099999999999999,0.89,0.91,1,0,0,0.85,0.85,0.92,3,1,1,1.0,1,1,0.829062846965351,4.0,0.0,0.0,4,1,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-14915,1,1.0,402.0,402.0,1.0,10.0,0.10434405,44.3,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,21.0,0.0,0.0,,,9.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.6666666666666666,6.0,4.0,2.4056390622295662,0.6666666666666666,82.0,1141.0,27983.0,202571.0,14.0,231777.0,1.0,0.0049228353115278,0.8739909481958952,1.158885,231777.0,0.0122699386503067,443.5586324786324,0.0,0.0,0.0,0.46499999999999997,0.07228416147400478,0.42499999999999993,0.425,0.8250000000000001,0.38,0.58,0,1,0,0.28,0.72,0.95,2,1,0,1.0,1,1,0.829062846965351,2.0,0.0,0.0,2,1,0,0.0,0.0,0.5,0.0,1
django__django-14997,1,1.0,678.0,678.0,1.0,31.0,0.594291,220.8,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,1.0,0.0,,,33.0,0.0303030303030303,0.5151515151515151,0.4545454545454545,0.7272727272727273,24.0,16.0,2.2661319257440464,0.7272727272727273,53.0,8810.0,79300.0,1634068.0,2294.0,1722231.0,13.0,0.0051154577986344,0.9488088415549366,8.611155,1722231.0,0.2603859250851305,1471.789603283174,0.0,0.0,0.0,0.3,0.03082207001484486,0.22499999999999998,0.3125,0.85,0.27,0.35,0,1,0,0.28,0.72,0.78,0,0,0,0.0,0,0,0.585889898188194,15.0,0.0,0.0,15,1,0,0.0,0.0,0.2222222222222222,0.0,2
django__django-14999,1,1.0,779.0,779.0,1.0,22.0,0.2413335,110.5,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.62,1.0,2.0,0.0,0.0,0.0,0.62,0.62,21.0,0.0476190476190476,0.1904761904761904,0.7619047619047619,0.3333333333333333,7.0,14.0,1.7166422780956525,0.3333333333333333,31.0,3287.0,30189.0,568315.0,423.0,601822.0,3.0,0.005461747825769,0.9443240692430652,3.00911,601822.0,0.1286887739580164,652.3518582046881,1.0,0.0,0.0,0.78,0.10173494974687902,0.8,0.7499999999999999,0.7525,0.66,0.92,1,0,0,0.72,0.72,0.92,2,1,1,0.8889,1,1,0.8087834732544074,2.0,0.0,0.0,2,1,0,0.0,0.0,0.3333333333333333,0.0,2
django__django-15061,1,1.0,422.0,422.0,1.0,28.0,0.2781744,127.1,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15,1.0,2.0,10.0,2.0,0.0,0.15,0.15,27.0,0.037037037037037,0.2592592592592592,0.7037037037037037,0.3333333333333333,9.0,22.0,1.5813432267683003,0.3333333333333333,752.0,3851.0,36015.0,731899.0,462.0,772517.0,3.0,0.0049850035662645,0.9474212217983552,3.862585,772517.0,0.1199688392625292,493.8704431805167,0.0,0.0,0.0,0.1875,0.06495190528383289,0.125,0.25,0.925,0.15,0.3,0,1,0,0.25,0.75,0.85,3,1,0,0.0,0,1,0.585889898188194,6.0,0.0,0.0,6,1,0,0.0,0.037037037037037,0.125,0.0,1
django__django-15202,0,1.0,1440.0,1440.0,1.0,31.0,0.48481395,225.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.58,1.0,2.0,8.0,2.0,0.0,0.58,0.58,30.0,0.0333333333333333,0.1333333333333333,0.8333333333333334,0.1333333333333333,4.0,26.0,0.9945637531514429,0.1333333333333333,53.0,10591.0,57865.0,1231783.0,2337.0,1300292.0,11.0,0.0081450935635995,0.9473126036305692,6.50146,1300292.0,0.2206590501369087,1051.51792042118,0.0,0.0,0.0,0.53,0.054313902456001074,0.525,0.42500000000000004,0.75,0.45,0.6,1,0,0,0.88,0.88,0.92,3,1,1,0.0,0,0,0.585889898188194,4.0,0.0,0.0,4,1,0,1.0,0.0,0.0,0.0,1
django__django-15213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0.050000000000000044,0.95,0.0,0,0,0,0.0,0,0,0.585889898188194,1.625,0.5,0.0,13,8,0,0.0,0.0,0.1,0.0,1
django__django-15252,0,1.0,934.0,934.0,1.0,31.0,0.45259155,164.3,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,1.0,3.0,6.0,3.0,0.0,0.38,0.38,31.0,0.1290322580645161,0.2258064516129032,0.6451612903225806,0.1935483870967742,6.0,19.0,2.233123948656366,0.1935483870967742,50.0,7987.0,58482.0,1172255.0,963.0,1238774.0,5.0,0.0064475037416025,0.9463025539767544,6.19387,309693.5,0.1205709277576061,1010.6125096592332,0.0,0.0,0.0,0.3775,0.04380353866983807,0.25,0.375,0.85,0.32,0.42,0,1,0,0.21999999999999997,0.78,0.92,3,1,0,0.0,0,1,0.585889898188194,1.5,0.5,0.0,6,4,0,0.5,0.0,0.1111111111111111,0.1,2
django__django-15320,0,1.0,552.0,552.0,1.0,28.0,0.34539885,159.5,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35,1.0,2.0,6.0,2.0,0.0,0.35,0.35,27.0,0.037037037037037,0.2592592592592592,0.7037037037037037,0.2222222222222222,6.0,16.0,1.9580178370331511,0.2222222222222222,108.0,5720.0,45310.0,853938.0,1316.0,905076.0,5.0,0.0063199112560713,0.9434986675152142,4.52538,905076.0,0.23006993006993,806.7378357099118,0.0,0.0,0.0,0.5325,0.10662434056068061,0.55,0.7,0.7675,0.35,0.62,0,1,0,0.28,0.72,0.95,2,1,0,0.0,0,1,0.585889898188194,6.0,0.0,0.0,6,1,0,0.0,0.0,0.125,0.0,1
django__django-15347,1,1.0,711.0,711.0,1.0,20.0,0.2417846999999999,126.2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.81,1.0,2.0,2.0,2.0,0.0,0.81,0.81,19.0,0.0526315789473684,0.2631578947368421,0.6842105263157895,0.2105263157894736,4.0,12.0,1.991076059838222,0.2105263157894736,102.0,3399.0,44007.0,685389.0,276.0,732897.0,3.0,0.0046377594668827,0.935177794424046,3.664485,732897.0,0.0812003530450132,709.6015721120987,3.0,0.0,1.0,0.9299999999999999,0.06633249580710801,0.95,0.8999999999999999,0.8674999999999999,0.83,0.99,1,0,0,0.96,0.96,0.95,2,0,1,0.0,0,1,0.585889898188194,4.0,0.0,0.0,4,1,0,0.0,0.0,0.2,0.0,1
django__django-15388,0,1.0,492.0,492.0,1.0,31.0,0.8140400999999997,412.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,31.0,0.0967741935483871,0.3870967741935484,0.5161290322580645,0.5806451612903226,18.0,17.0,2.464456303812389,0.5806451612903226,119.0,23930.0,81854.0,1668988.0,6926.0,1774891.0,13.0,0.013482518081392,0.9403326739501188,8.874455,591630.3333333334,0.2894274968658588,2833.6904665314405,0.0,0.0,0.0,0.265,0.03840572873934305,0.275,0.15,0.85,0.22,0.32,0,0,1,0.5,0.45,0.92,2,1,0,0.6,0,1,0.747665481668073,3.3333333333333335,0.0,0.0,10,3,0,0.0,0.0,0.2222222222222222,0.0,2
django__django-15400,0,1.0,629.0,629.0,1.0,21.0,0.2360163,90.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,1.0,2.0,18.0,2.0,0.0,0.56,0.56,20.0,0.05,0.2,0.75,0.35,7.0,15.0,1.6107845483996803,0.35,97.0,3380.0,35566.0,556523.0,424.0,595566.0,3.0,0.0056752736052763,0.934443873558934,2.97783,595566.0,0.1254437869822485,701.3094424997864,0.0,0.0,0.0,0.7225,0.0967923034130297,0.7625000000000001,0.625,0.7275,0.58,0.85,1,0,0,0.85,0.85,0.92,3,0,1,0.0,0,1,0.585889898188194,3.0,0.0,0.0,3,1,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-15498,1,1.0,524.0,524.0,1.0,21.0,0.2564445,164.5,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7,1.0,2.0,0.0,2.0,0.0,0.7,0.7,20.0,0.05,0.3,0.65,0.5,10.0,11.0,2.1406064599010723,0.5,204.0,5176.0,45234.0,591304.0,1251.0,641918.0,5.0,0.0080633351923454,0.921151922831265,3.20959,641918.0,0.2416924265842349,977.4357156470362,3.0,0.0,1.0,0.875,0.09313968005098579,0.8875,0.85,0.8099999999999999,0.73,0.99,1,0,0,0.85,0.85,0.92,2,0,1,0.8462,1,1,0.8005153473244794,5.0,0.0,0.0,5,1,0,0.0,0.0,0.1666666666666666,0.0,1
django__django-15695,0,1.0,2686.0,2686.0,2.0,31.0,0.8043894,431.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,31.0,0.0967741935483871,0.4193548387096774,0.4838709677419355,0.6774193548387096,21.0,14.0,2.569786130993361,0.6774193548387096,115.0,22976.0,78001.0,1506073.0,5507.0,1607165.0,11.0,0.014295980810931,0.9370991777446622,8.035825,535721.6666666666,0.2396848885793872,2651.80081300813,0.0,0.0,0.0,0.56,0.09246621004453462,0.45,0.6,0.73,0.45,0.69,0,1,0,0.15000000000000002,0.85,0.92,3,1,0,0.0,0,1,0.585889898188194,3.6666666666666665,0.0,0.0,11,3,0,0.0,0.0,0.2222222222222222,0.0,2
django__django-15738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0.010000000000000009,0.99,0.0,0,0,0,0.0,0,0,0.585889898188194,,,,21,0,0,0.0,0.0,0.1111111111111111,0.0,1
django__django-15781,0,1.0,954.0,954.0,1.0,12.0,0.1374357,51.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,15.0,0.0,0.0,,,11.0,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.6363636363636364,7.0,6.0,2.6464393446710157,0.6363636363636364,85.0,1623.0,32260.0,279062.0,16.0,313030.0,1.0,0.0051848065680605,0.8914864389994569,1.56515,156515.0,0.0098582871226124,764.143951612903,4.0,1.0,1.0,0.93,0.0,0.95,0.9,0.8724999999999999,0.93,0.93,1,0,0,0.88,0.88,0.92,1,1,1,0.0,0,1,0.585889898188194,2.0,0.0,0.0,4,2,0,0.0,0.0,0.3333333333333333,0.0,1
django__django-15789,1,1.0,947.0,947.0,1.0,17.0,0.1609077,76.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.74,1.0,2.0,14.0,2.0,0.0,0.74,0.74,16.0,0.0625,0.25,0.6875,0.4375,7.0,11.0,1.8716022614097985,0.4375,158.0,2196.0,33414.0,402982.0,120.0,438750.0,2.0,0.0050051282051282,0.9184774928774928,2.19375,438750.0,0.0546448087431694,540.029598308668,1.0,0.0,0.0,0.7425,0.15105876340020793,0.75,0.65,0.7775000000000001,0.5,0.9,1,0,0,0.85,0.85,0.92,2,0,1,0.0,0,1,0.585889898188194,3.0,0.0,0.0,3,1,0,0.5,0.0,0.25,0.2,2
django__django-15790,1,1.0,804.0,804.0,1.0,24.0,0.2673107999999999,110.2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.71,1.0,2.0,0.0,2.0,0.0,0.71,0.71,23.0,0.0869565217391304,0.1304347826086956,0.782608695652174,0.217391304347826,5.0,18.0,1.550340709546388,0.217391304347826,37.0,3580.0,34953.0,705623.0,661.0,744193.0,5.0,0.0048105800511426,0.948172046767438,3.720965,372096.5,0.1846368715083799,729.14580342978,1.0,0.0,0.0,0.7100000000000001,0.11683321445547924,0.7625,0.6375000000000001,0.7449999999999999,0.58,0.89,1,0,0,0.85,0.85,0.92,2,1,1,0.0,0,1,0.585889898188194,1.0,0.0,0.0,2,2,0,0.0,0.0434782608695652,0.1666666666666666,0.0,1
django__django-15814,1,1.0,705.0,705.0,1.0,31.0,0.554823,274.6,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.62,1.0,1.0,0.0,0.0,1.0,0.62,0.62,31.0,0.032258064516129,0.2903225806451613,0.6774193548387096,0.3548387096774194,11.0,24.0,1.754609761265567,0.3548387096774194,54.0,13126.0,67874.0,1280739.0,2918.0,1361793.0,10.0,0.0096387630131745,0.9404799407839516,6.808965,1361793.0,0.2223068718573823,1126.514965786491,4.0,1.0,1.0,0.895,0.008660254037844395,0.9125,0.8625,0.8099999999999999,0.89,0.91,1,0,0,0.82,0.82,0.92,2,1,1,1.0,1,1,0.829062846965351,8.0,0.0,0.0,8,1,0,0.0,0.032258064516129,0.1111111111111111,0.0,1
django__django-15819,0,1.0,1684.0,1684.0,1.0,26.0,0.3918261,192.7,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.73,1.0,1.0,0.0,1.0,0.0,0.575,0.73,25.0,0.24,0.16,0.6,0.16,4.0,19.0,2.163890986728065,0.16,108.0,6255.0,58534.0,987462.0,790.0,1052359.0,5.0,0.0059437891441988,0.9383318810405956,5.261795,175393.16666666666,0.1262989608313349,1047.1307401610868,0.0,0.0,0.0,0.5175,0.13083864108129525,0.5125,0.425,0.7375,0.4,0.73,1,0,0,0.88,0.88,0.92,3,1,1,0.75,0,1,0.7809138833623253,0.5,0.3333333333333333,0.0,3,6,0,0.0,0.0,0.1428571428571428,0.0,1
